"user","city","gender","age","asset_year","user_status","earnings","first_trip_m","price_hourly"
18872,"San Francisco","MALE",35,2013,"DELISTED",88.922,NA,9.5
18873,"Portland","MALE",47,2012,"ACTIVE",935.488,75,4.69
18874,"San Francisco","MALE",31,2012,"DELISTED",7.2,49,8
18875,"Santa Monica","FEMALE",NA,2018,"ACTIVE",0,82,5
18876,"San Francisco","FEMALE",33,2005,"ACTIVE",1064.16,70,7.13
18877,"Bala Cynwyd","FEMALE",NA,2007,"DELISTED",0,NA,7.5
18878,"Jersey City","FEMALE",NA,2017,"DELISTED",931.414,79,6.65
18879,"Portland","FEMALE",25,2007,"ACTIVE",391,77,4.65
18880,"Washington","FEMALE",45,2015,"ACTIVE",0,58,5.48
18881,"San Francisco","FEMALE",25,2012,"DELISTED",1419.078,40,9.5
18882,"San Francisco","MALE",29,2010,"DELISTED",967.74,45,8
18883,"San Francisco","MALE",NA,2004,"DELISTED",1028.664,46,9
18884,"San Francisco","FEMALE",38,2016,"DELISTED",106.632,71,7.82
18885,"Chicago","FEMALE",NA,2014,"DELISTED",70.35,45,7
18886,"","MALE",NA,2007,"DELISTED",0,NA,8
18887,"San Francisco","MALE",31,2008,"SCHEDULING",0,NA,6.01
18888,"Jersey City","MALE",47,2006,"DELISTED",0,NA,25
18889,"San Francisco","MALE",32,2013,"OFFBOARDING",613.254,74,6.67
18890,"San Francisco","FEMALE",NA,2015,"DELISTED",0,71,5
18891,"San Francisco","FEMALE",41,2012,"ACTIVE",752.618,70,16
18892,"Alameda","MALE",29,2017,"DELISTED",401.264,76,7.87
18893,"San Francisco","MALE",49,2014,"DELISTED",580.376,48,8.5
18894,"Miami","FEMALE",NA,2015,"SCHEDULING",0,NA,7.5
18895,"West Hollywood","FEMALE",39,2006,"DELISTED",0,NA,7.5
18896,"San Francisco","MALE",30,2016,"DELISTED",182.88,63,16
18897,"San Francisco","MALE",NA,2012,"ACTIVE",892.11,67,8
18898,"Emeryville","MALE",30,2015,"ACTIVE",2867.762,43,6.5
18899,"San Francisco","FEMALE",NA,2016,"LIMITED",0,78,5
18900,"San Francisco","FEMALE",36,2007,"DELISTED",7.68,45,10
18901,"Washington","FEMALE",NA,2010,"DELISTED",187.44,55,8
18902,"San Francisco","MALE",32,2011,"OFFBOARDING",1894.652,60,18
18903,"San Francisco","MALE",NA,2004,"DELISTED",37.35,NA,15
18904,"","MALE",NA,2012,"DELISTED",0,NA,15
18905,"Oakland","MALE",40,2015,"DELISTED",60.84,42,10.25
18906,"Marina Del Rey","FEMALE",NA,2007,"DELISTED",0,NA,9
18907,"Portland","MALE",NA,2006,"DELISTED",661.978,41,8.5
18908,"San Francisco","MALE",NA,2012,"SCHEDULING",0,NA,5.82
18909,"San Francisco","MALE",NA,2015,"OFFBOARDING",2.55,68,8.5
18910,"San Francisco","MALE",37,2007,"DELISTED",3056.836,40,9.5
18911,"Venice","MALE",35,1995,"DELISTED",0,NA,7.5
18912,"San Francisco","MALE",34,2012,"ACTIVE",805.17,73,5.82
18913,"Washington","MALE",33,2012,"SCHEDULING",0,NA,4.48
18914,"","FEMALE",NA,2009,"DELISTED",0,NA,8
18915,"Washington","FEMALE",NA,2015,"OFFBOARDING",107.954,76,4.68
18916,"","MALE",NA,2005,"DELISTED",0,NA,5
18917,"Solana Beach","MALE",NA,2010,"DELISTED",86.4,NA,8.5
18918,"Los Angeles","MALE",23,2018,"DELISTED",111.386,80,5.8
18919,"","MALE",NA,2007,"DELISTED",0,NA,7.5
18920,"Brighton","FEMALE",31,2016,"ACTIVE",276.96,80,9.37
18921,"San Francisco","FEMALE",54,2010,"LIMITED",2224.742,45,6.11
18922,"San Francisco","MALE",41,2012,"DELISTED",389.94,41,8
18923,"","MALE",NA,2012,"DELISTED",0,NA,7.5
18924,"Cambridge","FEMALE",32,2015,"ACTIVE",12.09,84,5.4
18925,"Portland","FEMALE",44,2012,"DELISTED",60.6,NA,15
18926,"Daly City","FEMALE",NA,2017,"ACTIVE",0,78,5
18927,"San Francisco","MALE",32,2015,"DELISTED",352.38,43,14
18928,"Long Island City","MALE",NA,2011,"DELISTED",0,NA,22
18929,"Portland","MALE",34,2006,"DELISTED",2022.03,41,6
18930,"Mission Viejo","MALE",NA,2006,"DELISTED",0,NA,12
18931,"Chicago","FEMALE",NA,2008,"DELISTED",150.24,NA,8
18932,"Atherton","FEMALE",38,2006,"LIMITED",446.166,81,5.03
18933,"San Francisco","FEMALE",43,2017,"ACTIVE",3316.824,77,15
18934,"San Francisco","MALE",46,1999,"DELISTED",125.1,NA,7.5
18935,"Milpitas","MALE",NA,2013,"DELISTED",4.92,NA,13
18936,"San Francisco","FEMALE",NA,2006,"DELISTED",15.36,NA,25
18937,"San Francisco","FEMALE",34,2014,"DELISTED",91.14,54,14
18938,"Portland","MALE",38,2009,"LIMITED",500.566,73,7.5
18939,"Quincy","MALE",26,2009,"DELISTED",470.098,76,10.09
18940,"Emeryville","FEMALE",40,2014,"DELISTED",119.248,54,7.75
18941,"San Francisco","MALE",29,2013,"DELISTED",12.9,NA,20
18942,"","FEMALE",NA,2013,"DELISTED",0,NA,10
18943,"La Jolla","FEMALE",NA,2018,"ACTIVE",0,76,5
18944,"Seattle","MALE",34,2014,"ACTIVE",119.358,79,7.11
18945,"Chicago","FEMALE",26,2008,"SCHEDULING",0,NA,4.57
18946,"Chicago","MALE",NA,2010,"DELISTED",0,NA,13
18947,"Seattle","FEMALE",NA,2018,"ACTIVE",419.468,80,4.89
18948,"San Francisco","FEMALE",NA,2014,"DELISTED",3518.73,43,13
18949,"East Elmhurst","MALE",NA,2007,"DELISTED",0,NA,15
18950,"Portland","MALE",NA,2006,"DELISTED",0,NA,25
18951,"Washington","FEMALE",46,2012,"ACTIVE",72.652,84,4.48
18952,"","MALE",35,2010,"DELISTED",19.2,NA,10
18953,"San Francisco","MALE",41,2011,"ACTIVE",1033.362,45,6.5
18954,"Berkeley","FEMALE",NA,2006,"DELISTED",37.44,NA,12
18955,"San Mateo","MALE",38,2006,"DELISTED",0,NA,25
18956,"","MALE",NA,2013,"DELISTED",0,NA,25
18957,"San Francisco","MALE",31,2010,"ACTIVE",318.594,81,7.33
18958,"San Francisco","FEMALE",NA,2008,"ACTIVE",63.644,81,5.87
18959,"Washington","MALE",34,2017,"ACTIVE",1517.79,68,13
18960,"San Francisco","MALE",37,2014,"DELISTED",1334.52,NA,60
18961,"Sausalito","MALE",37,2005,"DELISTED",42,NA,14
18962,"San Francisco","MALE",28,2014,"DELISTED",661.592,69,8
18963,"San Francisco","MALE",44,2014,"LIMITED",86.88,48,8
18964,"San Francisco","MALE",NA,2012,"DELISTED",1638.81,45,14.22
18965,"Portland","FEMALE",37,2010,"DELISTED",67.2,NA,5
18966,"Chicago","MALE",35,2007,"DELISTED",147,NA,8
18967,"","MALE",NA,2009,"DELISTED",0,NA,6
18968,"Millbrae","MALE",27,2012,"DELISTED",653.09,65,7.75
18969,"San Francisco","FEMALE",NA,2010,"DELISTED",483.63,41,11
18970,"Hackensack","FEMALE",36,2015,"LAUNCHING",0,NA,4.7
18971,"Washington","FEMALE",29,2018,"ACTIVE",1839.248,76,5.96
18972,"Washington","MALE",42,2006,"DELISTED",231.66,75,4.89
18973,"Los Angeles","FEMALE",NA,2017,"ACTIVE",0,81,5
18974,"San Francisco","MALE",26,2008,"DELISTED",231.03,62,7.5
18975,"San Francisco","MALE",NA,2013,"DELISTED",243.196,58,9
18976,"San Francisco","FEMALE",NA,2012,"DELISTED",374.986,NA,7.5
18977,"San Francisco","MALE",26,2011,"ACTIVE",6143.21,40,6.28
18978,"San Francisco","MALE",40,2002,"DELISTED",1886.804,NA,25
18979,"San Francisco","FEMALE",30,2009,"ACTIVE",187.646,81,5.87
18980,"Oakland","FEMALE",NA,2017,"LIMITED",0,79,5
18981,"San Francisco","MALE",28,2015,"DELISTED",2446.44,41,12
18982,"San Francisco","MALE",49,2016,"DELISTED",30.72,63,8
18983,"Chicago","MALE",30,2010,"DELISTED",162.72,44,8
18984,"Boston","FEMALE",45,2014,"LIMITED",0,58,6.32
18985,"Seattle","FEMALE",54,2015,"ACTIVE",6.728,77,6.14
18986,"Chicago","MALE",NA,2015,"DELISTED",999.248,43,6.5
18987,"Chicago","MALE",30,2017,"DELISTED",177.54,81,7.97
18988,"San Francisco","FEMALE",38,2014,"DELISTED",798.586,48,10
18989,"Miami","MALE",27,2018,"ACTIVE",0,84,4.97
18990,"Cerritos","MALE",44,2012,"DELISTED",0,NA,10
18991,"Portland","FEMALE",NA,2008,"DELISTED",15.75,NA,7.5
18992,"San Francisco","FEMALE",34,2014,"ACTIVE",2754.538,41,6.5
18993,"San Francisco","FEMALE",26,2016,"DELISTED",38.758,77,10.09
18994,"San Francisco","FEMALE",30,2012,"DELISTED",63,49,7
18995,"Staten Island","MALE",NA,2011,"DELISTED",0,NA,11
18996,"San Francisco","MALE",NA,2009,"LIMITED",5935.8,47,9
18997,"San Francisco","MALE",22,2004,"DELISTED",264.09,56,9.5
18998,"San Francisco","MALE",41,2005,"DELISTED",329.682,41,8
18999,"San Francisco","FEMALE",31,2016,"DELISTED",932.372,65,11.39
19000,"Washington","MALE",NA,2013,"OFFBOARDING",1138.962,68,4.48
19001,"Washington","MALE",NA,2014,"DELISTED",150.12,47,9
19002,"","MALE",NA,2002,"DELISTED",0,NA,8
19003,"","MALE",34,2009,"DELISTED",114.24,NA,11
19004,"San Francisco","MALE",42,2012,"DELISTED",48.96,NA,8
19005,"Alexandria","MALE",NA,2006,"DELISTED",0,NA,18.5
19006,"Los Angeles","FEMALE",39,2007,"ACTIVE",18.396,82,4.74
19007,"San Francisco","MALE",40,2005,"DELISTED",322.75,47,25
19008,"San Francisco","MALE",29,2011,"DELISTED",1272.27,46,17
19009,"Downey","MALE",NA,2013,"DELISTED",0,NA,18
19010,"San Francisco","FEMALE",NA,2017,"ACTIVE",563.81,78,8.01
19011,"San Francisco","MALE",30,2010,"DELISTED",233.128,40,8.5
19012,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
19013,"San Francisco","MALE",51,2001,"DELISTED",2.026,NA,7.5
19014,"Chicago","FEMALE",31,2009,"ACTIVE",1301.648,69,4.69
19015,"San Francisco","MALE",NA,2013,"SCHEDULING",0,NA,7.7
19016,"Arlington","MALE",NA,2013,"OFFBOARDING",7.2,45,7.5
19017,"Oakland","FEMALE",NA,2015,"DELISTED",1630.59,57,10
19018,"Portland","MALE",NA,2001,"DELISTED",372.57,NA,4
19019,"Los Gatos","MALE",NA,2004,"DELISTED",67.2,NA,8
19020,"San Diego","FEMALE",31,2013,"DELISTED",751.216,NA,10
19021,"San Francisco","MALE",32,2011,"DELISTED",525.9,43,25
19022,"","MALE",30,1998,"DELISTED",0,NA,25
19023,"San Francisco","FEMALE",44,2018,"DELISTED",355.41,75,8.19
19024,"San Francisco","MALE",27,2013,"DELISTED",145.844,43,10
19025,"Chicago","MALE",44,2008,"ACTIVE",398.046,47,4.69
19026,"Somerville","FEMALE",45,2014,"OFFBOARDING",2302.62,67,4.78
19027,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
19028,"San Diego","MALE",NA,2008,"DELISTED",411.9,NA,10
19029,"Venice","MALE",NA,1995,"DELISTED",0,NA,15
19030,"Berkeley","FEMALE",NA,2008,"ONBOARDING",0,NA,5.65
19031,"Portland","MALE",NA,1997,"DELISTED",0,NA,6
19032,"","FEMALE",NA,2009,"DELISTED",0,NA,10
19033,"San Jose","MALE",26,2008,"DELISTED",46.2,NA,17
19034,"Los Angeles","FEMALE",NA,2017,"ACTIVE",0,81,5
19035,"San Francisco","MALE",33,2008,"DELISTED",80.64,NA,9
19036,"San Francisco","FEMALE",45,2014,"LIMITED",0,58,8.99
19037,"Chicago","MALE",35,2008,"LIMITED",577.022,67,40
19038,"Chicago","FEMALE",30,2016,"ACTIVE",15.002,84,6.31
19039,"San Francisco","MALE",NA,2015,"ACTIVE",2369.574,70,6.23
19040,"San Francisco","MALE",35,2004,"DELISTED",127.2,52,8
19041,"Washington","MALE",NA,2012,"OFFBOARDING",1410.9,63,4.48
19042,"Miami","FEMALE",NA,2016,"SCHEDULING",0,NA,5.12
19043,"Silver Spring","MALE",32,2009,"RESCUING",705.6,65,5
19044,"San Francisco","FEMALE",NA,2012,"DELISTED",708.762,55,9
19045,"Los Angeles","FEMALE",NA,2018,"ACTIVE",0,79,5
19046,"Los Angeles","MALE",35,2009,"LIMITED",249.018,77,6.9
19047,"Irvine","FEMALE",NA,2013,"DELISTED",234,NA,25
19048,"Los Angeles","MALE",NA,1999,"DELISTED",0,NA,7.5
19049,"Costa Mesa","FEMALE",26,2017,"ACTIVE",46.032,84,6.86
19050,"San Francisco","FEMALE",33,2015,"DELISTED",105.9,46,11
19051,"Mill Valley","FEMALE",NA,2010,"DELISTED",38.4,NA,10
19052,"Milpitas","MALE",NA,2010,"DELISTED",183.84,NA,8
19053,"San Francisco","FEMALE",NA,2018,"ACTIVE",0,78,5
19054,"Berkeley","MALE",48,2014,"DELISTED",267.54,NA,14
19055,"San Francisco","MALE",32,2014,"DELISTED",101.386,NA,10
19056,"San Francisco","FEMALE",NA,2017,"ACTIVE",0,78,5
19057,"San Francisco","FEMALE",29,2013,"DELISTED",184.08,51,8
19058,"Chicago","MALE",33,2016,"ACTIVE",52.894,84,4.69
19059,"Sandown","MALE",NA,2010,"DELISTED",0,NA,9.5
19060,"San Francisco","MALE",30,1998,"DELISTED",138,NA,25
19061,"San Francisco","MALE",28,2010,"DELISTED",573.03,41,8
19062,"Van Nuys","FEMALE",32,2016,"ACTIVE",70.276,82,7.51
19063,"San Francisco","FEMALE",27,2017,"DELISTED",0,71,16.77
19064,"Chicago","FEMALE",NA,2000,"DELISTED",24.6,NA,8
19065,"Irvine","MALE",22,2013,"DELISTED",108,NA,25
19066,"Chicago","MALE",30,2008,"ACTIVE",1252.798,78,4.57
19067,"Oakland","FEMALE",30,2013,"DELISTED",1625.538,42,5.88
19068,"San Francisco","MALE",34,2007,"DELISTED",84.602,NA,7.5
19069,"","FEMALE",NA,2001,"DELISTED",0,NA,8
19070,"Palo Alto","MALE",NA,2007,"ONBOARDING",0,NA,5.03
19071,"Chicago","MALE",30,2015,"DELISTED",97.898,65,6.5
19072,"San Francisco","FEMALE",34,2016,"ACTIVE",3214.184,53,8.53
19073,"San Francisco","MALE",28,2016,"DELISTED",468.03,57,10
19074,"Brighton","MALE",NA,2012,"DELISTED",0,NA,8
19075,"","MALE",NA,2012,"DELISTED",0,NA,10
19076,"New York","MALE",NA,2014,"DELISTED",0,NA,7.5
19077,"San Francisco","MALE",NA,2014,"ACTIVE",3627.464,40,25
19078,"San Francisco","MALE",44,2015,"DELISTED",2324.082,43,11
19079,"San Francisco","MALE",36,2014,"DELISTED",130.186,67,6.05
19080,"Arlington","MALE",37,2006,"DELISTED",0,NA,8
19081,"Chicago","FEMALE",54,2016,"ACTIVE",542.516,78,8.67
19082,"San Francisco","MALE",32,2013,"DELISTED",1928.768,48,10
19083,"San Francisco","FEMALE",29,2013,"ACTIVE",3765.322,40,11
19084,"Boston","FEMALE",NA,2017,"ACTIVE",1968.742,67,6.1
19085,"","MALE",NA,2008,"DELISTED",0,NA,7.5
19086,"Portland","FEMALE",NA,1999,"DELISTED",7.17,NA,7.5
19087,"San Francisco","FEMALE",35,2007,"DELISTED",0,NA,8.5
19088,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
19089,"Redmond","FEMALE",NA,2003,"DELISTED",0,NA,16
19090,"Alameda","MALE",NA,2011,"DELISTED",0,NA,16
19091,"San Francisco","MALE",44,2014,"SCHEDULING",0,NA,6.12
19092,"Evanston","MALE",32,2007,"DELISTED",823.036,65,5.5
19093,"San Francisco","FEMALE",NA,2018,"LAUNCHING",0,NA,7.5
19094,"Chicago","MALE",NA,2007,"DELISTED",361.3,59,8.5
19095,"Philadelphia","FEMALE",NA,2009,"ACTIVE",39.096,84,4.72
19096,"Denver","MALE",35,2013,"DELISTED",0,NA,9
19097,"San Francisco","FEMALE",27,2013,"DELISTED",564.406,54,7
19098,"Portland","MALE",29,2007,"DELISTED",140.28,48,6.5
19099,"El Segundo","MALE",NA,2010,"LIMITED",518.614,78,4.74
19100,"Evanston","FEMALE",56,2010,"OFFBOARDING",0,67,6
19101,"Chicago","MALE",NA,2013,"DELISTED",79.2,NA,8
19102,"Playa Vista","FEMALE",NA,2018,"ACTIVE",915.62,75,5.46
19103,"Martinez","MALE",NA,2013,"DELISTED",109.034,NA,9.5
19104,"San Francisco","MALE",25,2002,"DELISTED",1113.78,45,11
19105,"Chicago","FEMALE",25,2011,"ACTIVE",745.476,77,4.57
19106,"Seattle","MALE",NA,2008,"OFFBOARDING",15.494,79,4.68
19107,"San Francisco","MALE",27,2015,"DELISTED",25.468,77,5.92
19108,"Jersey City","FEMALE",40,2016,"LIMITED",436.534,75,8.9
19109,"San Mateo","MALE",NA,2008,"ONBOARDING",0,NA,7.2
19110,"San Francisco","FEMALE",NA,2016,"DELISTED",90.912,77,7.37
19111,"Arlington","FEMALE",NA,2009,"ACTIVE",31.516,84,6.92
19112,"Daly City","MALE",37,2013,"DELISTED",38.22,NA,7
19113,"San Francisco","MALE",45,2004,"DELISTED",1181.466,40,8
19114,"San Francisco","MALE",NA,2013,"ONBOARDING",0,NA,5.87
19115,"Oakland","FEMALE",NA,2018,"LIMITED",0,80,5
19116,"Chicago","FEMALE",54,2012,"ACTIVE",3275.56,67,7
19117,"Los Angeles","FEMALE",NA,2016,"LIMITED",0,81,5
19118,"Seattle","FEMALE",NA,2017,"LIMITED",22.004,84,6.26
19119,"San Francisco","FEMALE",35,2009,"DELISTED",29.73,NA,13
19120,"Alexandria","FEMALE",NA,2013,"DELISTED",14.16,77,6.89
19121,"San Francisco","FEMALE",31,2010,"ACTIVE",479.704,77,5.87
19122,"Washington","FEMALE",NA,2012,"SCHEDULING",0,NA,4.48
19123,"San Francisco","FEMALE",34,2012,"DELISTED",441.942,50,8.5
19124,"San Francisco","MALE",45,2015,"ACTIVE",1029.442,77,5.87
19125,"Happy Valley","MALE",31,2004,"DELISTED",14.4,NA,8
19126,"Somerville","MALE",27,2016,"ACTIVE",534.234,69,10.38
19127,"Chicago","MALE",NA,2008,"DELISTED",24.106,79,4.6
19128,"San Francisco","MALE",32,2012,"DELISTED",213.96,44,14
19129,"Washington","MALE",28,2014,"DELISTED",2829.25,50,7.5
19130,"","MALE",24,2000,"DELISTED",85.05,NA,3
19131,"San Francisco","MALE",28,2005,"DELISTED",7.68,NA,8
19132,"Portland","MALE",51,2001,"DELISTED",0,NA,10
19133,"Los Angeles","FEMALE",39,2008,"ACTIVE",330.292,82,6.52
19134,"Boston","MALE",NA,2012,"DELISTED",0,NA,10
19135,"","MALE",37,2001,"DELISTED",0,NA,8
19136,"San Francisco","MALE",28,2015,"ACTIVE",896.488,69,5.87
19137,"San Francisco","FEMALE",41,2015,"DELISTED",626.148,43,8
19138,"","FEMALE",NA,2011,"DELISTED",0,NA,8.5
19139,"San Francisco","MALE",NA,2012,"DELISTED",16.5,NA,10
19140,"Walnut Creek","MALE",NA,2007,"DELISTED",0,NA,25
19141,"San Francisco","FEMALE",NA,2006,"DELISTED",12.886,NA,7.5
19142,"Mill Valley","MALE",NA,2011,"DELISTED",0,NA,10
19143,"San Francisco","FEMALE",35,2013,"DELISTED",647.702,59,5.98
19144,"San Francisco","FEMALE",32,2013,"DELISTED",54.27,NA,9
19145,"Chicago","MALE",27,2010,"DELISTED",43.2,47,10
19146,"San Francisco","MALE",30,2014,"ACTIVE",835.84,80,5.87
19147,"Chicago","MALE",NA,2005,"DELISTED",773.256,43,9
19148,"San Francisco","FEMALE",NA,2017,"OFFBOARDING",124.086,82,6.3
19149,"Seattle","MALE",NA,2007,"ONBOARDING",0,NA,8.59
19150,"Los Altos","MALE",NA,2006,"DELISTED",0,NA,19.5
19151,"Emeryville","MALE",30,2009,"DELISTED",211.77,NA,13
19152,"San Francisco","FEMALE",33,2009,"ONBOARDING",0,NA,7.76
19153,"","FEMALE",NA,2007,"DELISTED",0,NA,10
19154,"San Francisco","FEMALE",30,2008,"DELISTED",1047.06,42,12
19155,"Santa Clara","FEMALE",36,2018,"DELISTED",151.114,78,30
19156,"Emeryville","FEMALE",34,2015,"DELISTED",470.94,61,11
19157,"San Francisco","MALE",33,2000,"DELISTED",165.3,NA,10
19158,"San Francisco","MALE",NA,2015,"DELISTED",0,79,6.69
19159,"San Francisco","FEMALE",27,2014,"RESCUING",1282.188,48,5.87
19160,"San Francisco","FEMALE",NA,2015,"OFFBOARDING",0,71,5
19161,"Jersey City","FEMALE",NA,2015,"SCHEDULING",0,NA,5.13
19162,"Seattle","FEMALE",31,2012,"ACTIVE",792.648,78,4.54
19163,"Washington","FEMALE",33,2012,"ACTIVE",3023.52,46,8
19164,"Valley Village","FEMALE",NA,2006,"DELISTED",0,NA,12
19165,"Palo Alto","FEMALE",NA,2013,"ACTIVE",175.294,79,5.78
19166,"Miami","MALE",NA,2014,"ACTIVE",180.952,80,6.5
19167,"San Francisco","FEMALE",NA,2013,"LIMITED",1866.74,75,6.82
19168,"Chicago","MALE",42,2011,"OFFBOARDING",2272.23,53,14
19169,"Seattle","MALE",NA,2013,"DELISTED",0,NA,25
19170,"Berkeley","MALE",33,2010,"RESCUING",4880.102,42,7.5
19171,"Oakland","MALE",28,2014,"ACTIVE",3681.518,40,8.29
19172,"","MALE",NA,2011,"DELISTED",4.8,NA,20
19173,"San Francisco","MALE",31,2013,"DELISTED",3390.946,40,9
19174,"Marina Del Rey","MALE",NA,2016,"ACTIVE",0,84,8.89
19175,"Los Angeles","FEMALE",NA,2018,"RESCUING",18.838,80,5.38
19176,"San Diego","FEMALE",NA,2015,"ACTIVE",0,81,5
19177,"San Francisco","FEMALE",NA,2005,"SCHEDULING",0,NA,5.82
19178,"San Diego","MALE",35,2017,"ACTIVE",115.92,81,7.3
19179,"San Francisco","MALE",30,2006,"DELISTED",682.654,59,7.5
19180,"San Francisco","",NA,2013,"DELISTED",41.52,NA,9
19181,"San Bruno","FEMALE",NA,2017,"ACTIVE",0,78,5
19182,"San Francisco","FEMALE",26,2012,"DELISTED",3072.336,47,5.93
19183,"San Francisco","MALE",43,2013,"DELISTED",167.758,40,12
19184,"","MALE",NA,2010,"DELISTED",0,NA,7.5
19185,"","MALE",NA,2003,"DELISTED",0,NA,12
19186,"","MALE",NA,2011,"DELISTED",0,NA,7.5
19187,"San Diego","FEMALE",NA,2016,"ACTIVE",0,83,5
19188,"","MALE",NA,2004,"DELISTED",0,NA,7.5
19189,"","MALE",NA,2013,"DELISTED",0,NA,15
19190,"San Francisco","FEMALE",34,2014,"RESCUING",134.538,78,10.26
19191,"Chicago","FEMALE",32,2014,"DELISTED",46.664,46,8.5
19192,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
19193,"Berkeley","MALE",35,2010,"ACTIVE",765.372,53,5.7
19194,"","MALE",NA,2006,"DELISTED",0,NA,4
19195,"Seattle","FEMALE",NA,2014,"ACTIVE",0,84,19.19
19196,"San Francisco","MALE",NA,2011,"DELISTED",0,NA,8
19197,"San Francisco","MALE",NA,2014,"ACTIVE",25.896,82,5.89
19198,"San Francisco","FEMALE",45,2015,"LIMITED",0,58,7.22
19199,"San Francisco","FEMALE",NA,2017,"OFFBOARDING",192.24,72,15.34
19200,"San Francisco","MALE",37,2005,"DELISTED",346.07,64,5.85
19201,"Rockaway Park","MALE",NA,2008,"DELISTED",0,NA,10
19202,"Chicago","FEMALE",45,2013,"ACTIVE",0,58,4.57
19203,"Chicago","MALE",49,2014,"DELISTED",1507.62,42,12
19204,"Denver","FEMALE",38,2013,"DELISTED",740.75,43,9
19205,"Chicago","FEMALE",31,2008,"LIMITED",619.528,75,4.69
19206,"San Francisco","MALE",41,2010,"DELISTED",38.85,NA,15
19207,"Hoboken","FEMALE",NA,2017,"ACTIVE",579.302,81,14.28
19208,"San Francisco","FEMALE",34,2011,"DELISTED",253.05,50,7
19209,"San Francisco","MALE",54,2006,"DELISTED",662.64,40,8
19210,"Seattle","MALE",20,2007,"LIMITED",9.178,83,4.59
19211,"Brooklyn","MALE",NA,2008,"DELISTED",0,NA,7.5
19212,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
19213,"Portland","FEMALE",25,2013,"SCHEDULING",0,NA,7.5
19214,"San Francisco","FEMALE",35,2007,"DELISTED",537.57,NA,7
19215,"New York","MALE",NA,2004,"DELISTED",0,NA,8
19216,"San Francisco","MALE",27,2014,"ACTIVE",2900.574,55,6.26
19217,"West New York","MALE",35,2009,"ACTIVE",19.146,78,9.24
19218,"San Francisco","FEMALE",29,2008,"DELISTED",39.99,55,60
19219,"","MALE",NA,2010,"DELISTED",0,NA,7.5
19220,"Portland","MALE",59,2015,"ONBOARDING",0,NA,7.24
19221,"Albany","MALE",NA,2001,"DELISTED",0,NA,9
19222,"San Francisco","FEMALE",34,2009,"DELISTED",4404.322,42,8.75
19223,"San Francisco","FEMALE",NA,2011,"DELISTED",72,NA,8
19224,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
19225,"San Francisco","MALE",32,2013,"DELISTED",376.08,NA,9
19226,"Evanston","MALE",59,2013,"DELISTED",113.374,75,4.8
19227,"San Francisco","FEMALE",36,2009,"DELISTED",1009.92,40,8
19228,"Seattle","MALE",NA,2004,"DELISTED",0,NA,8
19229,"San Francisco","MALE",24,2008,"SCHEDULING",0,NA,8.37
19230,"Washington","FEMALE",NA,2017,"SCHEDULING",0,NA,7.18
19231,"Millbrae","FEMALE",NA,2010,"SCHEDULING",0,NA,7.5
19232,"Chicago","FEMALE",32,2006,"DELISTED",12.96,NA,12
19233,"San Francisco","FEMALE",35,2005,"DELISTED",461.632,56,6.5
19234,"San Francisco","FEMALE",37,2013,"DELISTED",43.2,NA,7.5
19235,"San Francisco","FEMALE",24,2013,"ACTIVE",724.5,78,5
19236,"Washington","MALE",NA,2013,"OFFBOARDING",830.298,64,4.62
19237,"San Francisco","FEMALE",NA,2015,"DELISTED",0,71,5
19238,"San Francisco","MALE",44,2011,"DELISTED",145.41,59,11
19239,"Berkeley","FEMALE",NA,2011,"DELISTED",292.14,51,9
19240,"Stanford","MALE",NA,1996,"DELISTED",107.55,NA,25
19241,"San Francisco","FEMALE",45,2014,"ACTIVE",0,58,7.15
19242,"San Francisco","FEMALE",NA,2016,"ACTIVE",0,69,5
19243,"East Hampton","MALE",NA,1999,"DELISTED",0,NA,8
19244,"Silver Spring","MALE",NA,2016,"OFFBOARDING",57.652,74,8.64
19245,"Washington","MALE",65,2015,"DELISTED",84.78,69,7.5
19246,"Los Angeles","MALE",21,2017,"LIMITED",8.092,82,8.44
19247,"San Mateo","FEMALE",NA,2016,"ACTIVE",0,80,5
19248,"","MALE",NA,1995,"DELISTED",0,NA,3
19249,"Evanston","FEMALE",NA,2018,"SCHEDULING",0,NA,6.34
19250,"","MALE",NA,2012,"DELISTED",0,NA,8
19251,"San Francisco","FEMALE",48,2011,"DELISTED",158.606,62,8.5
19252,"San Francisco","FEMALE",31,2014,"DELISTED",15.36,46,8
19253,"Alexandria","FEMALE",30,2009,"ACTIVE",18.798,77,4.5
19254,"San Francisco","MALE",48,2016,"ACTIVE",691.144,65,6.5
19255,"San Francisco","FEMALE",19,2013,"DELISTED",252.79,77,5.87
19256,"Menlo Park","FEMALE",NA,2016,"SCHEDULING",0,NA,6.71
19257,"Dorchester","FEMALE",54,2015,"ACTIVE",1094.92,74,5.18
19258,"Portland","MALE",29,2014,"RESCUING",290.148,79,5.17
19259,"Los Angeles","FEMALE",NA,2017,"DELISTED",0,80,7.18
